,Area,Lateral Length,Fluid System,TVD,Development Strategy,DELAYED,BOUND_CODE,CODEV_POSITION,CODEV_FORMATION_POSITION,PARENT_CODEV_1050_WELL_COUNT,PARENT_IN_ZONE_MIN_HYPOT,PARENT_OUT_ZONE_MIN_HYPOT,PARENT_IN_ZONE_MIN_MAP_DIST,PARENT_OUT_ZONE_MIN_MAP_DIST,PARENT_1050_AVG_WELL_AGE,PARENT_1050_MEDIAN_WELL_AGE,PARENT_1050_WELL_COUNT,PARENT_3000_AVG_HYPOT_DIST,PARENT_3000_AVG_MAP_DIST,PARENT_3000_AVG_TVD_DIST,PARENT_3000_AVG_WELL_AGE,PARENT_3000_MEDIAN_WELL_AGE,PARENT_3000_WELL_COUNT,CODEV_IN_ZONE_MIN_HYPOT,CODEV_OUT_ZONE_MIN_HYPOT,CODEV_IN_ZONE_MIN_MAP_DIST,CODEV_1050_WELL_COUNT,CODEV_3000_AVG_HYPOT_DIST,CODEV_3000_AVG_MAP_DIST,CODEV_3000_AVG_TVD_DIST,CODEV_3000_AVG_WELL_AGE,CODEV_3000_MEDIAN_WELL_AGE,CODEV_3000_WELL_COUNT,Pressure Gradient (psi/ft) new,Soak Time,Avg Open Pressure,SD Open Pressure,Avg Close Pressure,SD Close Pressure,Avg Pump Difference
10,0.13333333333333333,0.48427672955974843,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.11826122913113145,0.11838465317097134,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.35879687379053493,0.09352517985611511,0.34762719400750286,0.10520384163073304,0.25486022146621035,0.1862421929215822,0.6046171604463254
11,0.13333333333333333,0.49056603773584906,0.0,0.5240240240240244,0.5,0.0,0.9999090909172734,1.0,0.0,0.5,0.9505644219540677,0.7797404470079307,0.9650507328072154,0.8675197591268348,0.5502145035406006,0.550479588407146,0.0,0.7118871725990598,0.8881118881118881,0.17851416354890431,0.022835900159320223,0.03876395659694921,0.0851063829787234,0.37183264584560993,0.06198971877834897,0.42564655172413796,0.7142857142857142,0.2720371151412906,0.2947324414715719,0.35082367297132394,0.478978978978979,0.4540816326530612,0.3913043478260869,0.35992558911876316,0.0328879753340185,0.3539623020576268,0.006321050568404554,0.6027277532170511,0.4098716169326856,0.6791843016544823
12,0.13333333333333333,0.49056603773584906,0.0,0.5240240240240244,0.5,0.0,0.9999090909172734,1.0,0.0,0.5,0.9505644219540677,0.7797404470079307,0.9650507328072154,0.8675197591268348,0.5710962939990697,0.5713953307996588,0.0,0.7118871725990598,0.8881118881118881,0.17851416354890431,0.022835900159320223,0.03876395659694921,0.0851063829787234,0.37183264584560993,0.06198971877834897,0.42564655172413796,0.7142857142857142,0.2720371151412906,0.2947324414715719,0.35082367297132394,0.478978978978979,0.4540816326530612,0.3913043478260869,0.43030778672755066,0.10791366906474821,0.4994321268082431,0.07967463739709918,0.38297718549912607,0.3331020124913254,0.43362831858407075
13,0.13333333333333333,0.49056603773584906,0.0,0.5240240240240244,0.5,0.0,0.9999090909172734,1.0,0.0,0.5,0.9505644219540677,0.7797404470079307,0.9650507328072154,0.8675197591268348,0.5502145035406006,0.550479588407146,0.0,0.7118871725990598,0.8881118881118881,0.17851416354890431,0.022835900159320223,0.03876395659694921,0.0851063829787234,0.37183264584560993,0.06198971877834897,0.42564655172413796,0.7142857142857142,0.2720371151412906,0.2947324414715719,0.35082367297132394,0.478978978978979,0.4540816326530612,0.3913043478260869,0.3796440741668343,0.07913669064748202,0.39613980572998386,0.01979615836926695,0.536483000264849,0.45350451075641907,0.6103886110042323
14,0.16666666666666666,0.49056603773584906,0.6666666666666666,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.11826122913113145,0.11838465317097134,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.12802208729510411,0.015416238437821172,0.18531986019182,0.055468443747549966,0.11838089953665787,0.3374392782789729,0.7177375913813003
15,0.16666666666666666,0.49056603773584906,0.6666666666666666,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.11826122913113145,0.11838465317097134,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.1040252083005111,0.010277492291880781,0.12621933330937396,0.06223049784398275,0.18351988539023745,0.4665163081193615,0.8086186994998075
16,0.13333333333333333,0.49056603773584906,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.11826122913113145,0.11838465317097134,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.3959709991042386,0.019527235354573486,0.33067435976033055,0.41219129753038014,0.07692448202450919,0.11597848716169326,0.42785686802616385
17,0.13333333333333333,0.44654088050314467,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.11826122913113145,0.11838465317097134,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.4780436644820867,0.02055498458376156,0.42185029648720196,0.0674735397883183,0.17874809748023873,0.06540596807772381,0.13789919199692188
18,0.13333333333333333,0.49056603773584906,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.11826122913113145,0.11838465317097134,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.40318067124106527,0.0842754367934224,0.2812085429760185,0.029890239121912972,0.16805346878693528,0.16646426092990976,0.40238553289726814
19,0.2,0.6540880503144654,0.0,0.1981981981981984,0.3333333333333333,1.0,0.9909891097219523,1.0,1.0,0.4,0.23900350330868042,0.09444844989185291,0.27621195039458846,0.048927361686112156,0.6135835013180337,0.4623439075467308,0.3333333333333333,0.0,0.3141473910704679,0.07642971672902191,0.8008497079129049,0.9113068092467369,0.14893617021276595,0.30288744843842075,0.3350468702751739,0.36260775862068967,0.14285714285714285,0.5554618304512864,0.685200668896321,0.10982306284319707,0.972972972972973,0.9693877551020408,0.17391304347826086,0.5169029960630804,0.012332990750256937,0.4612194038912205,0.027636221089768716,0.48321917402736325,0.04137751561415684,0.0862639476721816
20,0.2,0.660377358490566,0.0,0.8673673673673674,0.0,1.0,0.9999900090017992,0.0,0.0,0.1,0.3826391592059167,0.45205479452054786,0.416760616309658,0.00940910801656003,0.43975810203132265,0.440006204917397,0.0,0.7414372061786435,0.3582571274878967,0.9748797434526989,0.538502389803505,0.581144834093411,0.3404255319148936,0.36947554507955216,0.4228404394718274,0.42349137931034486,0.14285714285714285,0.20961619569801768,0.3503344481605351,0.007321537522879805,0.5105105105105106,0.4591836734693877,0.0,0.5127228143618723,0.009249743062692705,0.46799997726566556,0.01940415523324187,0.5654454854331581,0.04215822345593337,0.11273566756444785
21,0.2,0.660377358490566,0.0,0.2072072072072073,0.3333333333333333,1.0,0.9009801169234818,0.0,0.0,0.4,0.16621253405994552,0.0969718817591925,0.20706501315295003,0.04102371095220173,0.6173050085284539,0.4621887846118049,0.3333333333333333,0.047683008730691756,0.3555675094136633,0.09673971138428647,0.83271375464684,0.8754521151124391,0.19148936170212766,0.2480848556275781,0.7983066223162988,0.3125,0.14285714285714285,0.5491353859131168,0.6822742474916388,0.09517998779743746,0.7552552552552554,0.4591836734693877,0.08695652173913043,0.4604861032948424,0.0842754367934224,0.606866922631152,0.023520188161505296,0.5449208905181883,0.006505898681471195,0.28395536744901884
22,0.23333333333333334,0.5031446540880503,0.0,0.8723723723723724,0.0,1.0,0.009891088218623924,0.0,0.0,0.0,0.4601012066952121,0.441240086517664,0.46924715019416263,0.060218291305984196,0.13624851398149584,0.13637891362237908,0.0,0.6044325050369376,0.3383539537385691,0.8936397648316408,1.0,1.0,0.2127659574468085,0.6817913965822039,0.35631488761213587,0.709051724137931,0.0,0.43146351750316325,0.5702341137123746,0.0018303843807199512,0.5105105105105106,0.4591836734693877,0.0,0.5748365804274185,0.13977389516957864,0.6068044472745557,0.07844962759702079,0.20316407643946116,0.6154580152671755,0.09642170065409772
23,0.26666666666666666,0.660377358490566,0.3333333333333333,0.5855855855855858,0.3333333333333333,1.0,0.9000891179037698,0.0,0.0,0.4,0.6021798365122615,0.14023071377072818,0.6253288237504697,0.13398569815581482,0.7132888819972089,0.7135655006592725,0.2222222222222222,0.2330423102753526,0.5099515868746638,0.08337787279529663,0.6758718357231368,0.6068564239660325,0.19148936170212766,0.15262227460223926,0.11641971575446025,0.22467672413793105,0.2857142857142857,0.07127794179671024,0.15091973244147155,0.16900549115314215,0.5255255255255256,0.4693877551020408,0.043478260869565216,0.33708672670221346,0.1932168550873587,1.0,0.043169345354762835,0.7212763612404215,0.30039902845246347,0.14405540592535587
24,0.23333333333333334,0.5220125786163522,0.0,0.8768768768768771,0.0,1.0,0.9989999100810162,0.0,0.0,0.0,0.2658622031919034,0.4113193943763518,0.30402104472003005,0.052314640572073766,0.17801209489843384,0.1781586907624292,0.0,0.23640026863666896,0.0,0.7958311063602351,0.5694813241281642,0.5244535304293129,0.1702127659574468,0.6817913965822039,0.3240600745892551,0.709051724137931,0.0,0.43146351750316325,0.5702341137123746,0.0036607687614399025,0.5105105105105106,0.4591836734693877,0.0,0.5874761607235057,0.02980472764645426,0.7472770989314053,0.0462563700509604,0.6147600269024369,0.5390353920888271,0.05302039245863793
25,0.23333333333333334,0.5031446540880503,0.0,0.8723723723723724,0.0,1.0,0.009891088218623924,0.0,0.0,0.0,0.4601012066952121,0.441240086517664,0.46924715019416263,0.060218291305984196,0.13624851398149584,0.13637891362237908,0.0,0.6044325050369376,0.3383539537385691,0.8936397648316408,1.0,1.0,0.2127659574468085,0.6817913965822039,0.35752444310049386,0.709051724137931,0.0,0.43146351750316325,0.5702341137123746,0.0018303843807199512,0.5105105105105106,0.4591836734693877,0.0,0.5595525460931752,0.19938335046248717,0.7194784584132685,0.10196981575852607,0.3641630806566134,0.34680777238029137,0.14890342439399767
26,0.3,0.5408805031446541,0.6666666666666666,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.07791553270839634,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.0,0.017471736896197326,0.21557237696882559,0.024941199529596232,0.48890043027035246,0.43450728660652316,0.9999999999999999
27,0.3,0.5157232704402516,0.3333333333333333,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.15159762120753953,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.14691643950031752,0.10277492291880781,0.38976669145649256,0.024647197177577428,0.6774326702445415,0.4843858431644691,0.4314736437091189
28,0.3333333333333333,0.48427672955974843,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.24091590427456452,0.241086894697381,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.5952049446736152,0.016443987667009247,0.7801246072291166,0.034594276754214025,0.6455289188728718,0.18147120055517,0.08457098884186225
29,0.3333333333333333,0.4716981132075472,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.24091590427456452,0.241086894697381,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.5964669395411426,0.022610483042137718,0.8575394136937642,0.05135241081928655,0.9021889570684926,0.3625086745315753,0.08026163909195844
30,0.3333333333333333,0.46540880503144655,0.0,0.29729729729729737,0.3333333333333333,0.0,0.9000801170044899,1.0,1.0,0.2,0.9579602958349553,0.8172314347512616,0.9721909056745585,0.9077907414377118,0.24091590427456452,0.241086894697381,0.0,0.8032236400268636,0.9515868746637977,0.1961517904863709,0.08390865639936271,0.08814278974681554,0.0851063829787234,0.16440777843252796,0.34532809192621716,0.23599137931034486,0.2857142857142857,0.4803880219316744,0.6187290969899666,0.012812690665039659,0.6171171171171171,0.6224489795918366,0.26086956521739135,0.5974134316311939,0.08324768756423434,0.8561989266801615,0.028910231281850253,0.9688379206253975,0.32737682165163073,0.07702962677953058
31,0.3,0.4591194968553459,0.3333333333333333,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.15159762120753956,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.2357861718880292,0.02466598150051387,0.572494182837922,0.06345550764406113,0.7552869652948017,0.3100277585010409,0.08757214313197383
32,0.36666666666666664,0.6037735849056604,0.3333333333333333,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.15159762120753956,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.5815774433954619,0.0328879753340185,0.6101935308653561,0.024157193257546068,0.53278572744217,0.16186675919500346,0.26918045402077717
33,0.3,0.49056603773584906,0.3333333333333333,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.15159762120753956,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.22916419229829854,0.0894141829393628,0.5912569179646783,0.05228341826734612,0.6227986987552199,0.448560027758501,0.1131973836090804
34,0.3,0.4716981132075472,0.3333333333333333,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.15159762120753956,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.23636285751700425,0.08838643371017472,0.6126492486622961,0.026411211289690324,0.6265849938225304,0.4620922970159611,0.0853405155829165
35,0.36666666666666664,0.6163522012578616,0.3333333333333333,0.24474474474474484,0.0,1.0,0.9000800269954972,0.0,0.0,0.2,0.12884390813546126,0.8316510454217735,0.16948515595640737,0.9123071132856605,0.13940145759032407,0.13953307996587294,0.1111111111111111,0.2605775688381463,0.5519096288327057,0.0256547300908605,0.09417596034696407,0.13917282591602453,0.14893617021276595,0.16853270477312904,0.15159762120753956,0.23976293103448276,0.14285714285714285,0.49936735554618306,0.6375418060200669,0.026845637583892617,0.5855855855855856,0.510204081632653,0.13043478260869565,0.5504468795221991,0.11202466598150052,0.48715240566508267,0.03542728341826735,0.4251150524988385,0.1133761276891048,0.3740669488264717
36,0.36666666666666664,0.33333333333333326,0.0,0.6396396396396398,0.5,0.0,0.009891088218623924,0.0,0.0,0.30000000000000004,0.5773971714026209,0.74957942802211,0.604409369911061,0.8241124074771045,0.44658086525042645,0.44680576023165025,0.0,0.6422655025744347,0.8536847767616997,0.06057366827008729,0.41712397474479257,0.3972322692247208,0.0,0.29699469652327637,0.0511037193831267,0.3572198275862069,0.42857142857142855,0.3568114719527625,0.3269230769230769,0.4203782794386821,0.4894894894894895,0.4438775510204081,0.3913043478260869,0.6588185860599611,0.045220966084275435,0.773304628814484,0.01661113288906311,0.7416943723599664,0.32130464954892435,0.14120815698345515
37,0.4,0.6477987421383647,0.3333333333333333,1.0,0.0,1.0,0.9999900090017992,0.0,0.0,0.1,0.4153367068898404,0.39077144917087236,0.4483276963547539,0.019570944674444864,0.590582519253631,0.5908891129553505,0.0,0.6621893888515783,0.44540075309306076,0.8487439871726349,0.4799079483094353,0.6590658908633433,0.5744680851063829,0.42251031231585146,0.6912609615966132,0.4719827586206896,0.14285714285714285,0.7439898776887389,0.5585284280936454,0.7492373398413666,0.055555555555555525,0.14795918367346939,0.13043478260869565,0.21457639832296582,0.03391572456320658,0.6724887217544946,0.014161113288906312,0.6262951301197006,0.29484732824427473,0.2682570219315121
